ponto,tresh
100009577,0.5698924731182796
100722777,0.5698924731182796
100722778,0.5698924731182796
101214305,0.5698924731182796
101269104,0.5698924731182796
102324560,0.5698924731182796
103551893,0.5698924731182796
104226128,0.5698924731182796
104226129,0.5698924731182796
104226130,0.5698924731182796
104226131,0.5698924731182796
104226132,0.5698924731182796
104226133,0.5698924731182796
104226134,0.5698924731182796
104226135,0.5698924731182796
105082910,0.5698924731182796
106367555,0.5698924731182796
106367556,0.5698924731182796
106367557,0.5698924731182796
106394017,0.5698924731182796
106394018,0.5698924731182796
106394019,0.5698924731182796
106394020,0.5698924731182796
106394021,0.5698924731182796
107013409,0.5698924731182796
107018068,0.5698924731182796
107018201,0.5698924731182796
107018906,0.5698924731182796
107023635,0.5698924731182796
107679327,0.5698924731182796
107915276,0.5698924731182796
109327111,0.5698924731182796
110005341,0.5698924731182796
110438500,0.5698924731182796
110952736,0.5698924731182796
110952763,0.5698924731182796
110952766,0.5698924731182796
110953996,0.5698924731182796
111373595,0.5698924731182796
111530447,0.5698924731182796
117165992,0.5698924731182796
117165993,0.5698924731182796
117165994,0.5698924731182796
117513349,0.5698924731182796
117513350,0.5698924731182796
117558839,0.5698924731182796
117558840,0.5698924731182796
117979075,0.5698924731182796
118681574,0.5698924731182796
120548519,0.5698924731182796
121254577,0.5698924731182796
125960548,0.5698924731182796
125960549,0.5698924731182796
125960550,0.5698924731182796
126325300,0.5698924731182796
126606243,0.5698924731182796
126767982,0.5698924731182796
127813152,0.5698924731182796
127844254,0.5698924731182796
128264371,0.5698924731182796
129107065,0.5698924731182796
129111208,0.5698924731182796
129111209,0.5698924731182796
131666300,0.5698924731182796
132594401,0.5698924731182796
132594402,0.5698924731182796
132594704,0.5698924731182796
137277419,0.5698924731182796
137367770,0.5698924731182796
140912734,0.5698924731182796
146568231,0.5698924731182796
146568232,0.5698924731182796
146596062,0.5698924731182796
146596063,0.5698924731182796
146596064,0.5698924731182796
149965406,0.5698924731182796
149965407,0.5698924731182796
151490557,0.5698924731182796
151561928,0.5698924731182796
153081312,0.5698924731182796
153081313,0.5698924731182796
153081314,0.5698924731182796
153089556,0.5698924731182796
153320539,0.5698924731182796
159761371,0.5698924731182796
159761372,0.5698924731182796
159761373,0.5698924731182796
159761374,0.5698924731182796
159761375,0.5698924731182796
159761376,0.5698924731182796
159761377,0.5698924731182796
164747013,0.5698924731182796
165741780,0.5698924731182796
165742218,0.5698924731182796
165953870,0.5698924731182796
174109958,0.5698924731182796
175084352,0.5698924731182796
176110749,0.5698924731182796
176812290,0.5698924731182796
178426466,0.5698924731182796
179547412,0.5698924731182796
179547413,0.5698924731182796
179547414,0.5698924731182796
179547415,0.5698924731182796
179981577,0.5698924731182796
179982648,0.5698924731182796
179982649,0.5698924731182796
179982650,0.5698924731182796
179982651,0.5698924731182796
179982652,0.5698924731182796
179982653,0.5698924731182796
179982654,0.5698924731182796
179982655,0.5698924731182796
185591475,0.5698924731182796
185591476,0.5698924731182796
190561930,0.5698924731182796
192365034,0.5698924731182796
192808663,0.5698924731182796
192808665,0.5698924731182796
192809461,0.5698924731182796
192809463,0.5698924731182796
192809464,0.5698924731182796
192809468,0.5698924731182796
192809469,0.5698924731182796
193476537,0.5698924731182796
193476538,0.5698924731182796
193482013,0.5698924731182796
193482014,0.5698924731182796
193482015,0.5698924731182796
193482016,0.5698924731182796
193482017,0.5698924731182796
193484334,0.5698924731182796
193484335,0.5698924731182796
193484336,0.5698924731182796
193493879,0.5698924731182796
193509115,0.5698924731182796
193509116,0.5698924731182796
193516740,0.5698924731182796
193516741,0.5698924731182796
193516742,0.5698924731182796
193520445,0.5698924731182796
193520446,0.5698924731182796
193520447,0.5698924731182796
193520448,0.5698924731182796
193520449,0.5698924731182796
193520450,0.5698924731182796
193533502,0.5698924731182796
193533503,0.5698924731182796
193533504,0.5698924731182796
193533505,0.5698924731182796
193533506,0.5698924731182796
193533507,0.5698924731182796
193533508,0.5698924731182796
193533509,0.5698924731182796
193545885,0.5698924731182796
193549865,0.5698924731182796
193549866,0.5698924731182796
193549867,0.5698924731182796
193549868,0.5698924731182796
193549869,0.5698924731182796
193549870,0.5698924731182796
193549871,0.5698924731182796
193549872,0.5698924731182796
193549976,0.5698924731182796
193549977,0.5698924731182796
193557094,0.5698924731182796
193557095,0.5698924731182796
193563127,0.5698924731182796
193563128,0.5698924731182796
193563129,0.5698924731182796
193563130,0.5698924731182796
193563131,0.5698924731182796
193563132,0.5698924731182796
193563133,0.5698924731182796
193563134,0.5698924731182796
193563135,0.5698924731182796
193563136,0.5698924731182796
193563137,0.5698924731182796
193563138,0.5698924731182796
193563139,0.5698924731182796
193563140,0.5698924731182796
193570148,0.5698924731182796
193570149,0.5698924731182796
193570632,0.5698924731182796
193570633,0.5698924731182796
193570634,0.5698924731182796
193570635,0.5698924731182796
193570636,0.5698924731182796
193570637,0.5698924731182796
193570638,0.5698924731182796
193591524,0.5698924731182796
193792571,0.5698924731182796
193792572,0.5698924731182796
193792573,0.5698924731182796
193795230,0.5698924731182796
193795231,0.5698924731182796
193795232,0.5698924731182796
193795233,0.5698924731182796
193795234,0.5698924731182796
193795235,0.5698924731182796
193795236,0.5698924731182796
193795237,0.5698924731182796
193795238,0.5698924731182796
193795239,0.5698924731182796
193795240,0.5698924731182796
193795241,0.5698924731182796
193795242,0.5698924731182796
193815791,0.5698924731182796
193815792,0.5698924731182796
193815793,0.5698924731182796
194036690,0.5698924731182796
194929140,0.5698924731182796
194929141,0.5698924731182796
195038965,0.5698924731182796
198258801,0.5698924731182796
198258802,0.5698924731182796
198258803,0.5698924731182796
200172859,0.5698924731182796
200172860,0.5698924731182796
200498924,0.5698924731182796
200498925,0.5698924731182796
200498926,0.5698924731182796
201478555,0.5698924731182796
202057097,0.5698924731182796
202798647,0.5698924731182796
204343072,0.5698924731182796
204343073,0.5698924731182796
207222596,0.5698924731182796
207222597,0.5698924731182796
210060582,0.5698924731182796
210277952,0.5698924731182796
211299443,0.5698924731182796
211299444,0.5698924731182796
211299445,0.5698924731182796
211299446,0.5698924731182796
211299447,0.5698924731182796
211299448,0.5698924731182796
211299449,0.5698924731182796
211299450,0.5698924731182796
211299451,0.5698924731182796
211299452,0.5698924731182796
211299453,0.5698924731182796
211299454,0.5698924731182796
211299455,0.5698924731182796
211299456,0.5698924731182796
211313041,0.5698924731182796
212266647,0.5698924731182796
213992976,0.5698924731182796
215205006,0.5698924731182796
215205007,0.5698924731182796
215205047,0.5698924731182796
215205048,0.5698924731182796
215205049,0.5698924731182796
215205214,0.5698924731182796
215205217,0.5698924731182796
215205223,0.5698924731182796
224014947,0.5698924731182796
224014948,0.5698924731182796
224014949,0.5698924731182796
224014950,0.5698924731182796
224042200,0.5698924731182796
224042201,0.5698924731182796
224042202,0.5698924731182796
229041981,0.5698924731182796
230358798,0.5698924731182796
230358799,0.5698924731182796
230359104,0.5698924731182796
230359105,0.5698924731182796
230359106,0.5698924731182796
230359107,0.5698924731182796
230359108,0.5698924731182796
230359109,0.5698924731182796
230359110,0.5698924731182796
230359111,0.5698924731182796
230359112,0.5698924731182796
230359113,0.5698924731182796
230359114,0.5698924731182796
230359115,0.5698924731182796
230359116,0.5698924731182796
230359117,0.5698924731182796
230359118,0.5698924731182796
230359119,0.5698924731182796
230359120,0.5698924731182796
230360469,0.5698924731182796
230360470,0.5698924731182796
230360471,0.5698924731182796
230360472,0.5698924731182796
230367587,0.5698924731182796
230367588,0.5698924731182796
230367589,0.5698924731182796
230371154,0.5698924731182796
230371155,0.5698924731182796
230371156,0.5698924731182796
230371157,0.5698924731182796
230371158,0.5698924731182796
230371159,0.5698924731182796
230371160,0.5698924731182796
230371161,0.5698924731182796
230371162,0.5698924731182796
230374284,0.5698924731182796
230374285,0.5698924731182796
230374286,0.5698924731182796
230374288,0.5698924731182796
230374289,0.5698924731182796
230374290,0.5698924731182796
230377741,0.5698924731182796
230377742,0.5698924731182796
230377743,0.5698924731182796
230377744,0.5698924731182796
230377745,0.5698924731182796
230380789,0.5698924731182796
230380790,0.5698924731182796
230380791,0.5698924731182796
230380792,0.5698924731182796
230380793,0.5698924731182796
230380794,0.5698924731182796
230380795,0.5698924731182796
230380796,0.5698924731182796
230380797,0.5698924731182796
230380798,0.5698924731182796
230380799,0.5698924731182796
230380800,0.5698924731182796
230380801,0.5698924731182796
230380802,0.5698924731182796
230390834,0.5698924731182796
230390836,0.5698924731182796
230390838,0.5698924731182796
230395772,0.5698924731182796
230395773,0.5698924731182796
230395774,0.5698924731182796
230565963,0.5698924731182796
230565964,0.5698924731182796
230565965,0.5698924731182796
230565966,0.5698924731182796
230565967,0.5698924731182796
230565968,0.5698924731182796
230565969,0.5698924731182796
230565970,0.5698924731182796
230565971,0.5698924731182796
230565972,0.5698924731182796
230565973,0.5698924731182796
230565974,0.5698924731182796
230565975,0.5698924731182796
230565976,0.5698924731182796
230565977,0.5698924731182796
230565978,0.5698924731182796
230565979,0.5698924731182796
230565980,0.5698924731182796
230565981,0.5698924731182796
230565982,0.5698924731182796
230565983,0.5698924731182796
230565984,0.5698924731182796
230565985,0.5698924731182796
230565986,0.5698924731182796
230565987,0.5698924731182796
230565988,0.5698924731182796
230565989,0.5698924731182796
230565990,0.5698924731182796
230565991,0.5698924731182796
230565992,0.5698924731182796
230565993,0.5698924731182796
230565994,0.5698924731182796
230565995,0.5698924731182796
230565996,0.5698924731182796
230565997,0.5698924731182796
230566434,0.5698924731182796
230566435,0.5698924731182796
230566436,0.5698924731182796
230566437,0.5698924731182796
232142333,0.5698924731182796
232880986,0.5698924731182796
232880987,0.5698924731182796
236150642,0.5698924731182796
236338183,0.5698924731182796
236528712,0.5698924731182796
236644180,0.5698924731182796
236644863,0.5698924731182796
238730144,0.5698924731182796
258781031,0.5698924731182796
260883656,0.5698924731182796
260884374,0.5698924731182796
260884375,0.5698924731182796
260884376,0.5698924731182796
260884377,0.5698924731182796
260887483,0.5698924731182796
260887484,0.5698924731182796
260887485,0.5698924731182796
260887486,0.5698924731182796
260887487,0.5698924731182796
260887488,0.5698924731182796
260887489,0.5698924731182796
260887490,0.5698924731182796
260887491,0.5698924731182796
260887492,0.5698924731182796
260887493,0.5698924731182796
260887494,0.5698924731182796
261936134,0.5698924731182796
262036100,0.5698924731182796
262818221,0.5698924731182796
262818222,0.5698924731182796
262818223,0.5698924731182796
262818224,0.5698924731182796
262818225,0.5698924731182796
262818226,0.5698924731182796
262818227,0.5698924731182796
262818228,0.5698924731182796
262818229,0.5698924731182796
262856199,0.5698924731182796
262856200,0.5698924731182796
262856201,0.5698924731182796
262856202,0.5698924731182796
262857550,0.5698924731182796
262857551,0.5698924731182796
262857552,0.5698924731182796
262857553,0.5698924731182796
262857554,0.5698924731182796
262857555,0.5698924731182796
262857789,0.5698924731182796
262859598,0.5698924731182796
262859599,0.5698924731182796
262859600,0.5698924731182796
262859601,0.5698924731182796
262863726,0.5698924731182796
262863727,0.5698924731182796
262863728,0.5698924731182796
262863729,0.5698924731182796
262863730,0.5698924731182796
262863731,0.5698924731182796
262863733,0.5698924731182796
262863734,0.5698924731182796
262864731,0.5698924731182796
262864732,0.5698924731182796
263450415,0.5698924731182796
263450417,0.5698924731182796
263450418,0.5698924731182796
263450419,0.5698924731182796
268469950,0.5698924731182796
268469952,0.5698924731182796
268469953,0.5698924731182796
268469954,0.5698924731182796
268469955,0.5698924731182796
268469956,0.5698924731182796
268470423,0.5698924731182796
268470881,0.5698924731182796
268471638,0.5698924731182796
268471639,0.5698924731182796
268471640,0.5698924731182796
269085280,0.5698924731182796
269090299,0.5698924731182796
269090300,0.5698924731182796
269092135,0.5698924731182796
269093966,0.5698924731182796
269097038,0.5698924731182796
269097039,0.5698924731182796
269097040,0.5698924731182796
269097041,0.5698924731182796
269097043,0.5698924731182796
269097044,0.5698924731182796
269097045,0.5698924731182796
269097046,0.5698924731182796
269097047,0.5698924731182796
269097048,0.5698924731182796
269097049,0.5698924731182796
269097050,0.5698924731182796
269097052,0.5698924731182796
269097053,0.5698924731182796
269097054,0.5698924731182796
269101400,0.5698924731182796
269101401,0.5698924731182796
269101402,0.5698924731182796
269101403,0.5698924731182796
269617775,0.5698924731182796
269617776,0.5698924731182796
269617777,0.5698924731182796
269617778,0.5698924731182796
269617783,0.5698924731182796
271042517,0.5698924731182796
271042518,0.5698924731182796
271042519,0.5698924731182796
276388862,0.5698924731182796
277469508,0.5698924731182796
277469509,0.5698924731182796
281379543,0.5698924731182796
284346683,0.5698924731182796
285966536,0.5698924731182796
288021177,0.5698924731182796
289557704,0.5698924731182796
289557705,0.5698924731182796
289563645,0.5698924731182796
289563646,0.5698924731182796
289563647,0.5698924731182796
290226687,0.5698924731182796
292265069,0.5698924731182796
292785688,0.5698924731182796
300960691,0.5698924731182796
303336341,0.5698924731182796
304938513,0.5698924731182796
304938514,0.5698924731182796
304938515,0.5698924731182796
304939642,0.5698924731182796
305322272,0.5698924731182796
309102855,0.5698924731182796
309461794,0.5698924731182796
311132611,0.5698924731182796
313101810,0.5698924731182796
313112692,0.5698924731182796
313119860,0.5698924731182796
313124852,0.5698924731182796
313942223,0.5698924731182796
314548131,0.5698924731182796
314961233,0.5698924731182796
315669827,0.5698924731182796
316202408,0.5698924731182796
316207431,0.5698924731182796
316459083,0.5698924731182796
316762175,0.5698924731182796
317725627,0.5698924731182796
319075055,0.5698924731182796
319075056,0.5698924731182796
327986354,0.5698924731182796
329250449,0.5698924731182796
331876508,0.5698924731182796
331876509,0.5698924731182796
331876510,0.5698924731182796
332081026,0.5698924731182796
332107735,0.5698924731182796
333226368,0.5698924731182796
333316438,0.5698924731182796
333316439,0.5698924731182796
333316440,0.5698924731182796
333316441,0.5698924731182796
333520835,0.5698924731182796
337045998,0.5698924731182796
338261315,0.5698924731182796
341078864,0.5698924731182796
343046693,0.5698924731182796
344499417,0.5698924731182796
345589453,0.5698924731182796
345589454,0.5698924731182796
345589455,0.5698924731182796
345589456,0.5698924731182796
345589457,0.5698924731182796
345589458,0.5698924731182796
345936831,0.5698924731182796
346638853,0.5698924731182796
346638854,0.5698924731182796
346638855,0.5698924731182796
346638856,0.5698924731182796
346638857,0.5698924731182796
347435080,0.5698924731182796
348498347,0.5698924731182796
348822495,0.5698924731182796
350344577,0.5698924731182796
350375938,0.5698924731182796
354361002,0.5698924731182796
369334706,0.5698924731182796
376970163,0.5698924731182796
376970164,0.5698924731182796
376991599,0.5698924731182796
376991600,0.5698924731182796
43768232,0.5698924731182796
43768233,0.5698924731182796
43768235,0.5698924731182796
43768236,0.5698924731182796
43768237,0.5698924731182796
43768238,0.5698924731182796
43768239,0.5698924731182796
43768240,0.5698924731182796
43768244,0.5698924731182796
43768268,0.5698924731182796
43768270,0.5698924731182796
43768271,0.5698924731182796
43768272,0.5698924731182796
43768274,0.5698924731182796
43768282,0.5698924731182796
43768287,0.5698924731182796
43768293,0.5698924731182796
43768294,0.5698924731182796
43768302,0.5698924731182796
43768303,0.5698924731182796
43768307,0.5698924731182796
43768310,0.5698924731182796
43768311,0.5698924731182796
43768316,0.5698924731182796
43768318,0.5698924731182796
43768323,0.5698924731182796
43768324,0.5698924731182796
43768326,0.5698924731182796
43768330,0.5698924731182796
43768332,0.5698924731182796
43768333,0.5698924731182796
43768340,0.5698924731182796
43768348,0.5698924731182796
43768359,0.5698924731182796
43768360,0.5698924731182796
43768361,0.5698924731182796
43768366,0.5698924731182796
43768370,0.5698924731182796
43768378,0.5698924731182796
43768382,0.5698924731182796
43768384,0.5698924731182796
43768385,0.5698924731182796
43768386,0.5698924731182796
43768387,0.5698924731182796
43768390,0.5698924731182796
43768391,0.5698924731182796
43768395,0.5698924731182796
43768405,0.5698924731182796
43768424,0.5698924731182796
43768427,0.5698924731182796
43768430,0.5698924731182796
43768441,0.5698924731182796
43768443,0.5698924731182796
43768445,0.5698924731182796
43768450,0.5698924731182796
43768460,0.5698924731182796
43768472,0.5698924731182796
43768475,0.5698924731182796
43768478,0.5698924731182796
43768481,0.5698924731182796
43768482,0.5698924731182796
43768501,0.5698924731182796
43768503,0.5698924731182796
43768507,0.5698924731182796
43768508,0.5698924731182796
43768513,0.5698924731182796
43768516,0.5698924731182796
43768521,0.5698924731182796
43768530,0.5698924731182796
43768532,0.5698924731182796
43768546,0.5698924731182796
43768551,0.5698924731182796
43768555,0.5698924731182796
43768558,0.5698924731182796
43768559,0.5698924731182796
43768563,0.5698924731182796
43768568,0.5698924731182796
43768574,0.5698924731182796
43768586,0.5698924731182796
43768622,0.5698924731182796
43768632,0.5698924731182796
43768637,0.5698924731182796
43768649,0.5698924731182796
43768657,0.5698924731182796
43768660,0.5698924731182796
43768669,0.5698924731182796
43768673,0.5698924731182796
43768674,0.5698924731182796
43768681,0.5698924731182796
43768683,0.5698924731182796
43768685,0.5698924731182796
43768687,0.5698924731182796
43768692,0.5698924731182796
43768698,0.5698924731182796
43768699,0.5698924731182796
43768702,0.5698924731182796
43768713,0.5698924731182796
43768719,0.5698924731182796
43768720,0.5698924731182796
43768735,0.5698924731182796
43768740,0.5698924731182796
43768770,0.5698924731182796
43768771,0.5698924731182796
43768786,0.5698924731182796
43768804,0.5698924731182796
43768806,0.5698924731182796
43786925,0.5698924731182796
43786926,0.5698924731182796
43787620,0.5698924731182796
43787621,0.5698924731182796
43968706,0.5698924731182796
43968713,0.5698924731182796
43968715,0.5698924731182796
43968721,0.5698924731182796
43968724,0.5698924731182796
43968727,0.5698924731182796
43968736,0.5698924731182796
43968748,0.5698924731182796
43968750,0.5698924731182796
43968783,0.5698924731182796
43968810,0.5698924731182796
43968818,0.5698924731182796
43968822,0.5698924731182796
44025900,0.5698924731182796
44028970,0.5698924731182796
44042531,0.5698924731182796
44042532,0.5698924731182796
44042533,0.5698924731182796
44067644,0.5698924731182796
44068928,0.5698924731182796
44070080,0.5698924731182796
44070086,0.5698924731182796
44071911,0.5698924731182796
44072192,0.5698924731182796
44072609,0.5698924731182796
44072613,0.5698924731182796
44073248,0.5698924731182796
44073249,0.5698924731182796
44089207,0.5698924731182796
44090449,0.5698924731182796
44093075,0.5698924731182796
44093682,0.5698924731182796
44093683,0.5698924731182796
44164897,0.5698924731182796
44164904,0.5698924731182796
44164913,0.5698924731182796
44164922,0.5698924731182796
44164923,0.5698924731182796
44164929,0.5698924731182796
44164945,0.5698924731182796
44164947,0.5698924731182796
44164960,0.5698924731182796
44164964,0.5698924731182796
44164968,0.5698924731182796
44164969,0.5698924731182796
44164970,0.5698924731182796
44164971,0.5698924731182796
44164974,0.5698924731182796
44164976,0.5698924731182796
44164978,0.5698924731182796
44164980,0.5698924731182796
44164986,0.5698924731182796
44164992,0.5698924731182796
44164993,0.5698924731182796
44164994,0.5698924731182796
44164996,0.5698924731182796
44164997,0.5698924731182796
44164998,0.5698924731182796
44164999,0.5698924731182796
44165007,0.5698924731182796
44165028,0.5698924731182796
44165032,0.5698924731182796
44165037,0.5698924731182796
44165047,0.5698924731182796
44165055,0.5698924731182796
44165057,0.5698924731182796
44165059,0.5698924731182796
44165060,0.5698924731182796
44165061,0.5698924731182796
44165062,0.5698924731182796
44165065,0.5698924731182796
44165070,0.5698924731182796
44165074,0.5698924731182796
44165081,0.5698924731182796
44165085,0.5698924731182796
44165093,0.5698924731182796
44165113,0.5698924731182796
44165126,0.5698924731182796
44165129,0.5698924731182796
44165139,0.5698924731182796
44165146,0.5698924731182796
44165150,0.5698924731182796
44165160,0.5698924731182796
44165166,0.5698924731182796
44165168,0.5698924731182796
44165171,0.5698924731182796
44165176,0.5698924731182796
44165177,0.5698924731182796
44165179,0.5698924731182796
44165180,0.5698924731182796
44165187,0.5698924731182796
44165189,0.5698924731182796
44165196,0.5698924731182796
44165200,0.5698924731182796
44165221,0.5698924731182796
44165222,0.5698924731182796
44165224,0.5698924731182796
44165225,0.5698924731182796
44165231,0.5698924731182796
44165235,0.5698924731182796
44165237,0.5698924731182796
44165239,0.5698924731182796
44165241,0.5698924731182796
44165243,0.5698924731182796
44165244,0.5698924731182796
44165246,0.5698924731182796
44165250,0.5698924731182796
44165251,0.5698924731182796
44165253,0.5698924731182796
44165254,0.5698924731182796
44165260,0.5698924731182796
44165280,0.5698924731182796
44165281,0.5698924731182796
44165296,0.5698924731182796
44165303,0.5698924731182796
44165309,0.5698924731182796
44165312,0.5698924731182796
44165314,0.5698924731182796
44165315,0.5698924731182796
44165316,0.5698924731182796
44165320,0.5698924731182796
44165321,0.5698924731182796
44165322,0.5698924731182796
44165331,0.5698924731182796
44165336,0.5698924731182796
44165337,0.5698924731182796
44165341,0.5698924731182796
44165348,0.5698924731182796
44165379,0.5698924731182796
44165380,0.5698924731182796
44165381,0.5698924731182796
44165382,0.5698924731182796
44165384,0.5698924731182796
44165388,0.5698924731182796
44165391,0.5698924731182796
44165394,0.5698924731182796
44165395,0.5698924731182796
44165396,0.5698924731182796
44165411,0.5698924731182796
44165412,0.5698924731182796
44165417,0.5698924731182796
44165418,0.5698924731182796
44165421,0.5698924731182796
44165426,0.5698924731182796
44165440,0.5698924731182796
44165441,0.5698924731182796
44165445,0.5698924731182796
44165452,0.5698924731182796
44165455,0.5698924731182796
44165460,0.5698924731182796
44165464,0.5698924731182796
44165479,0.5698924731182796
44165481,0.5698924731182796
44165488,0.5698924731182796
44165491,0.5698924731182796
44387647,0.5698924731182796
44387648,0.5698924731182796
44387650,0.5698924731182796
44387652,0.5698924731182796
44387653,0.5698924731182796
44387659,0.5698924731182796
44387666,0.5698924731182796
44387683,0.5698924731182796
44387685,0.5698924731182796
44387691,0.5698924731182796
44387692,0.5698924731182796
44387701,0.5698924731182796
44387723,0.5698924731182796
44387732,0.5698924731182796
44389049,0.5698924731182796
44390812,0.5698924731182796
44394145,0.5698924731182796
44395220,0.5698924731182796
44395222,0.5698924731182796
44422791,0.5698924731182796
44423222,0.5698924731182796
44427617,0.5698924731182796
44428471,0.5698924731182796
44491096,0.5698924731182796
44620645,0.5698924731182796
44673425,0.5698924731182796
44675766,0.5698924731182796
44675768,0.5698924731182796
44681151,0.5698924731182796
44684562,0.5698924731182796
44690994,0.5698924731182796
44733641,0.5698924731182796
44733642,0.5698924731182796
44733643,0.5698924731182796
44733675,0.5698924731182796
44733676,0.5698924731182796
44733677,0.5698924731182796
44733698,0.5698924731182796
44733701,0.5698924731182796
44734264,0.5698924731182796
44734500,0.5698924731182796
44734502,0.5698924731182796
44734504,0.5698924731182796
44734505,0.5698924731182796
44734507,0.5698924731182796
44734517,0.5698924731182796
44739394,0.5698924731182796
44739405,0.5698924731182796
44739642,0.5698924731182796
44782324,0.5698924731182796
44782325,0.5698924731182796
44782328,0.5698924731182796
44782329,0.5698924731182796
44782330,0.5698924731182796
44782331,0.5698924731182796
44782336,0.5698924731182796
44782337,0.5698924731182796
44782345,0.5698924731182796
44782348,0.5698924731182796
44782350,0.5698924731182796
44782353,0.5698924731182796
44782359,0.5698924731182796
44782360,0.5698924731182796
44782361,0.5698924731182796
44782362,0.5698924731182796
44782363,0.5698924731182796
44782364,0.5698924731182796
44782365,0.5698924731182796
44782368,0.5698924731182796
44782370,0.5698924731182796
44782371,0.5698924731182796
44782372,0.5698924731182796
44782373,0.5698924731182796
44782374,0.5698924731182796
44782375,0.5698924731182796
44782378,0.5698924731182796
44782382,0.5698924731182796
44782383,0.5698924731182796
44782390,0.5698924731182796
44782392,0.5698924731182796
44782393,0.5698924731182796
44782395,0.5698924731182796
44782400,0.5698924731182796
44782405,0.5698924731182796
44782408,0.5698924731182796
44782409,0.5698924731182796
44782410,0.5698924731182796
44782411,0.5698924731182796
44782412,0.5698924731182796
44782413,0.5698924731182796
44782415,0.5698924731182796
44782416,0.5698924731182796
44782419,0.5698924731182796
44782421,0.5698924731182796
44782422,0.5698924731182796
44782429,0.5698924731182796
44782431,0.5698924731182796
44782432,0.5698924731182796
44782433,0.5698924731182796
44782434,0.5698924731182796
44782440,0.5698924731182796
44782441,0.5698924731182796
44782442,0.5698924731182796
44782446,0.5698924731182796
44782447,0.5698924731182796
44782448,0.5698924731182796
44782449,0.5698924731182796
44782450,0.5698924731182796
44782454,0.5698924731182796
44782456,0.5698924731182796
44782463,0.5698924731182796
44782473,0.5698924731182796
44782476,0.5698924731182796
44782479,0.5698924731182796
